wk_ending,state,deaths_st,cases_st,pop_st,deaths_pc_st,cases_pc_st,st_code,wk_tests,tests_pc,cum_all_doses,cum_1st_doses,wk_all_doses,wk_1st_doses,curr_date
2021-03-09,Oklahoma,791,81815,50088,0.015792205717936433,0.015792205717936433,OK,24924691,6.302357882280357,1300639,825589,181590,116076,NA
2021-03-09,Oregon,551,32116,110993,0.0049642770264791474,0.0049642770264791474,OR,26787052,6.227968259208712,1221981,773967,197926,121668,NA
2021-03-09,Pennsylvania,3186,120966,185536,0.017171869610210416,0.017171869610210416,PA,74548237,5.814586885476059,3335592,2286362,500254,329008,NA
2021-03-09,Rhode Island,1846,83108,151337,0.012197942340604083,0.012197942340604083,RI,21640097,20.489411642175426,326730,233198,57218,42297,NA
2021-03-09,South Carolina,897,65412,107264,0.008362544749403341,0.008362544749403341,SC,36064118,6.921962726243258,1380510,863253,263699,118833,NA
2021-03-09,South Dakota,334,28381,13009,0.025674533015604583,0.025674533015604583,SD,4901798,5.428185425241992,326763,213680,44688,27599,NA
2021-03-09,Tennessee,1519,88167,70403,0.021575785122793064,0.021575785122793064,TN,48048806,6.966038233699355,1659254,1070341,264595,157358,NA
2021-03-09,Texas,5331,360421,113265,0.04706661369355052,0.04706661369355052,TX,139018998,4.716937531173339,7071506,4579270,1499010,899318,NA
2021-03-09,Utah,785,140250,86647,0.009059748173624014,0.009059748173624014,UT,20309445,6.187904464187781,867118,556791,146089,92316,NA
2021-03-09,Vermont,91,5178,38999,0.00233339316392728,0.00233339316392728,VT,7796126,12.413007653715164,198741,129625,30691,19864,NA
2021-03-09,Virginia,1025,67945,63226,0.016211685066270205,0.016211685066270205,VA,42088967,4.879195730222195,2486429,1576068,349503,209031,NA
2021-03-09,Washington,1427,85417,185729,0.00768323740503637,0.00768323740503637,WA,37615386,4.824279026817663,2213284,1406541,413254,244094,NA
2021-03-09,West Virginia,287,12256,31441,0.009128208390318374,0.009128208390318374,WV,15636345,8.79399854898851,602407,368462,68354,45130,NA
2021-03-09,Wisconsin,1287,107786,78681,0.016357189156213064,0.016357189156213064,WI,49342354,8.432068013842013,1812456,1155268,311533,185831,NA
2021-03-09,Wyoming,132,8297,23150,0.0057019438444924405,0.0057019438444924405,WY,4543122,8.01220757462193,185580,116020,28839,15117,NA
2021-03-16,Alabama,1425,73622,71060,0.020053475935828877,0.020053475935828877,AL,16423965,3.3459434627247577,1334180,854302,165335,139527,NA
2021-03-16,Alaska,163,27473,22454,0.0072592856506635784,0.0072592856506635784,AK,12484132,17.008307879270085,337141,205256,38997,23434,NA
2021-03-16,Arizona,9447,521093,428159,0.022064233147031827,0.022064233147031827,AZ,56655581,7.678479065499851,2605621,1629972,390402,179732,NA
2021-03-16,Arkansas,596,37928,39192,0.015207185139824454,0.015207185139824454,AR,19391548,6.380897663705166,892588,586266,109838,84613,NA
2021-03-16,California,22521,1210961,658537,0.034198534023145245,0.034198534023145245,CA,355460672,8.900423712050078,12306608,8287692,1381027,887454,NA
2021-03-16,Colorado,772,61880,87253,0.00884783331232164,0.00884783331232164,CO,45824393,7.839219540400956,1963387,1232096,296312,177559,NA
2021-03-16,Connecticut,2324,84401,356528,0.006518422115514069,0.006518422115514069,CT,46934603,13.172480831190992,1442439,984384,213574,96565,NA
2021-03-16,Delaware,747,52512,194752,0.003835647387446599,0.003835647387446599,DE,10294455,10.473606031163044,333896,208306,48795,32081,NA
2021-03-16,District of Columbia,1042,42730,235249,0.004429349327733593,0.004429349327733593,DC,9057938,12.834503484950032,271191,153236,38525,5999,NA
2021-03-16,Florida,5688,428873,311271,0.018273465886638973,0.018273465886638973,FL,138811307,6.311613104169508,7116355,4388959,1154934,601378,NA
2021-03-16,Georgia,1211,94809,65946,0.018363509538106938,0.018363509538106938,GA,52294788,4.8709296671975855,2790084,1705663,398085,269572,NA
2021-03-16,Hawaii,359,22665,202267,0.0017748817157519517,0.0017748817157519517,HI,8205681,5.808550354288626,538235,333759,85247,54987,NA
2021-03-16,Idaho,445,47943,38849,0.01145460629617236,0.01145460629617236,ID,4581256,2.5086827003110352,559659,345005,70439,40973,NA
2021-03-16,Illinois,9531,484146,121844,0.0782229736384229,0.0782229736384229,IL,133276870,10.527648364495208,4297923,2812496,696858,397687,NA
2021-03-16,Indiana,1679,92031,71619,0.023443499629986455,0.023443499629986455,IN,58880859,8.729103604705465,2160312,1318159,280663,166246,NA
2021-03-16,Iowa,575,53040,31238,0.018407068314232666,0.018407068314232666,IA,9374024,2.947945343333805,1145079,751143,192702,97689,NA
2021-03-16,Kansas,756,55287,27227,0.027766555257648658,0.027766555257648658,KS,8995078,3.090709740375761,909577,623934,157925,102787,NA
2021-03-16,Kentucky,881,75027,36620,0.02405789186237029,0.02405789186237029,KY,28172185,6.260916863161684,1532494,1044344,238647,171528,NA
2021-03-16,Louisiana,868,44608,70436,0.012323243795786245,0.012323243795786245,LA,40542560,8.72787706827292,1484459,937967,206570,120221,NA
2021-03-16,Maine,183,13306,74678,0.0024505209030772114,0.0024505209030772114,ME,11960934,8.887667466692426,523269,351485,92479,67838,NA
2021-03-16,Maryland,1443,75541,232526,0.006205757635705254,0.006205757635705254,MD,57837338,9.50784104209682,1991188,1335141,319410,256232,NA
2021-03-16,Massachusetts,3545,116175,405441,0.008743565648269416,0.008743565648269416,MA,121111705,17.35970315053178,2620671,1751693,421585,248030,NA
2021-03-16,Michigan,4197,106994,114791,0.03656209981618768,0.03656209981618768,MI,75891563,7.555158088601294,3170085,2056704,404508,300354,NA
2021-03-16,Minnesota,1627,103502,63366,0.0256762301549727,0.0256762301549727,MN,50750591,8.902566014170263,2037382,1353203,311726,211546,NA
2021-03-16,Mississippi,399,20089,35430,0.01126164267569856,0.01126164267569856,MS,12513696,4.18621866281287,906036,593525,129764,88182,NA
2021-03-16,Missouri,2062,90641,56155,0.036719793428902144,0.036719793428902144,MO,32503937,5.268684463477851,1897083,1205497,263219,151113,NA
2021-03-16,Montana,240,16464,18427,0.013024366418841917,0.013024366418841917,MT,7959231,7.323816666053222,398858,252446,57304,34420,NA
2021-03-16,Nebraska,641,64965,20362,0.03148020823101856,0.03148020823101856,NE,17277806,8.848751133121988,684831,444391,111418,72886,NA
2021-03-16,Nevada,4021,231710,162113,0.02480368631756861,0.02480368631756861,NV,19751221,6.290878948675971,1013805,640086,157915,94858,NA
2021-03-16,New Hampshire,592,29655,113309,0.005224651175105243,0.005224651175105243,NH,10730361,7.825240474020054,465226,336445,71295,46632,NA
2021-03-16,New Jersey,2730,84076,386182,0.007069205711296746,0.007069205711296746,NJ,78642996,8.800132041711754,3112960,2158901,541086,449533,NA
2021-03-16,New Mexico,887,53718,59909,0.014805788779649134,0.014805788779649134,NM,19873225,9.478606246184372,952566,613331,118685,84718,NA
2021-03-16,New York,9411,228321,303961,0.030961208839291883,0.030961208839291883,NY,286441428,14.734262390370619,6699848,4493757,1059142,746852,NA
2021-03-16,North Carolina,892,99466,102824,0.008675017505640707,0.008675017505640707,NC,69914828,6.588342144196609,3480495,2233748,598545,374182,NA
2021-03-16,North Dakota,196,21770,13855,0.014146517502706605,0.014146517502706605,ND,10052705,13.197323699034952,321677,198656,43832,19970,NA
2021-03-16,Ohio,2061,114675,129878,0.01586873835445572,0.01586873835445572,OH,73083957,6.221128986950637,3819317,2441898,615545,388387,NA
